stop_id,stop_code,stop_name,stop_lat,stop_lon,parent_station
NIMP_NIMP,NIMP,NILAI IMPIAN,2.84302500,101.81409333,
NIMP_NIMPR,NIMPR,NILAI IMPIAN,2.84302500,101.81409333,
NIS_NIS,NIS,NILAI INTERNATIONAL SCHOOL1,2.81334528,101.77487848,
NIS2_NIS2,NIS2,NILAI INTERNATIONAL SCHOOL2,2.81457466,101.77484275,
NLESTATE_NLESTATE,NLESTATE,NEW LABU ESTATE,2.77300756,101.80940151,
NLESTATE_NLESTATER,NLESTATER,NEW LABU ESTATE,2.77302899,101.80940688,
NLISTMNS_NLISTMNS,NLISTMNS,NILAI SQUARE TAMAN SEMARAK,2.81746318,101.81505620,
NLISTMNS_NLISTMNSR,NLISTMNSR,NILAI SQUARE TAMAN SEMARAK,2.81746854,101.81494231,
NS_52R,52R,NILAI SENTRAL,2.80220369,101.79846882,
NS_57R,57R,NILAI SENTRAL,2.80220369,101.79846882,
NS_NS,NS,NILAI SENTRAL,2.80220369,101.79846883,
NS_NS2,NS2,NILAI SENTRAL,2.80220369,101.79846882,
NS_NS512,NS512,NILAI SENTRAL,2.80220369,101.79846882,
NS_56,56,NILAI SENTRAL,2.80220369,101.79846882,
NS_56R,56R,NILAI SENTRAL,2.80220369,101.79846882,
NS_52,52,NILAI SENTRAL,2.80220369,101.79846882,
NS2_NS2,NS2,NILAI SENTRAL 2,2.80220369,101.79846883,
NSB1_NSB1,NSB1,NUSARI BAYU 1,2.66333663,101.88697250,
NSB1_NSB1R,NSB1R,NUSARI BAYU 1,2.66333663,101.88697250,
NSB3_NSB3,NSB3,NUSARI BAYU 3,2.67608566,101.87544823,
NSB3_NSB3R,NSB3R,NUSARI BAYU 3,2.67608566,101.87544822,
NSBC_NSBC,NSBC,NUSARI BUSINES CENTER,2.66866659,101.87480319,
NSBC_NSBCR,NSBCR,NUSARI BUSINES CENTER,2.66866659,101.87480319,
NSCMH_NSCMH,NSCMH,NSCMH MEDICAL CENTRE,2.73716645,101.93079293,
NSCMH_NSCMHR,NSCMHR,NSCMH MEDICAL CENTRE,2.73716645,101.93079292,
NSV_NSV,NSV,NILAI SPRING VILLAS1,2.82449277,101.77619576,
NSV2_NSV2,NSV2,NILAI SPRING VILLAS2,2.82449277,101.77619576,
NUSARIB2B_NUSARIB2B,NUSARIB2B,NUSARI BAYU 2B,2.66352699,101.87898634,
NUSARIB2B_NUSARIB2BR,NUSARIB2BR,NUSARI BAYU 2B,2.66352699,101.87898634,
OBC_OBC,OBC,OAKLAND BUSSINESS CENTRE,2.70769545,101.91696882,
OBC_OBCR,OBCR,OAKLAND BUSSINESS CENTRE,2.70769545,101.91696882,
PAKBR_PAKBR,PAKBR,PERPUSTAKAAN AWAM KG BARU RASAH,2.70105430,101.93254130,
PAKBR_PAKBRR,PAKBRR,PERPUSTAKAAN AWAM KG BARU RASAH,2.70105430,101.93254130,
PDGMPS_PDGMPS,PDGMPS,PADANG MPS,2.72260786,101.93945646,
PDGMPS_PDGMPSR,PDGMPSR,PADANG MPS,2.72260786,101.93945646,
PDGMPS_PMPS,PMPS,PADANG MPS,2.72215540,101.94135010,
PDR1_PDR1,PDR1,PERSIARAN DESA RHU 1,2.75015489,101.95889711,
PDR1_PDR1R,PDR1R,PERSIARAN DESA RHU 1,2.75015489,101.95889711,
PEBT_PEBT,PEBT,PADANG EMPANGAN BATU,2.74298018,101.84766054,
PEBT_PEBTR,PEBTR,PADANG EMPANGAN BATU,2.74298018,101.84766054,
PETRONAS_PETRONASR,PETRONASR,PETRONAS JALAN TAMPIN / SENAWANG,2.67856668,101.97896540,
PETRONAS_PETRONAS,PETRONAS,PETRONAS JALAN TAMPIN / SENAWANG,2.67921506,101.97825730,
PETRONAS_PJT,PJT,PETRONAS JALAN TAMPIN / SENAWANG,2.67856668,101.97896540,
PETRONAS_PJTR,PJTR,PETRONAS JALAN TAMPIN / SENAWANG,2.67856668,101.97896540,
PETRSBN2_PETRSBN2,PETRSBN2,PETRONAS SEREMBAN 2,2.69407601,101.91701651,
PETRSBN2_PETRSBN2R,PETRSBN2R,PETRONAS SEREMBAN 2,2.69407601,101.91701651,
PETRSH_PETRSH,PETRSH,PETRON BKT RASAH,2.71466571,101.94258736,
PETRSH_PETRSHR,PETRSHR,PETRON BKT RASAH,2.71466571,101.94258736,
PETRSH_PETRRSH,PETRRSH,PETRON BKT RASAH,2.71466571,101.94258736,
PKM_PKM,PKM,PEKAN MANTIN,2.82345135,101.89378805,
PKM_PKMR,PKMR,PEKAN MANTIN,2.82347477,101.89392328,
PKM_PKNMNTN501,PKNMNTN501,PEKAN MANTIN,2.82345333,101.89395547,
PKNCGKU_PKNCGKU,PKNCGKU,PEKAN CHENGKAU,2.55101577,102.13005424,
PKNCGKU_PKNCGKUR,PKNCGKUR,PEKAN CHENGKAU,2.55101577,102.13005423,
PKNCGKU_PC,PC,PEKAN CHENGKAU,2.56068891,102.12366253,
PKNCGKU_PCR,PCR,PEKAN CHENGKAU,2.56068891,102.12366253,
PKNKOTA_PKNKOTA,PKNKOTA,PEKAN KOTA,2.51934845,102.15778291,
PKNKOTA_PKNKOTAR,PKNKOTAR,PEKAN KOTA,2.51933773,102.15778291,
PKNLBU_PKNLBU,PKNLBU,PEKAN LABU,2.75248246,101.82203474,
PKNLBU_PKNLBUR,PKNLBUR,PEKAN LABU,2.75280121,101.82184224,
PKU_PKU,PKU,PUSAT KOMERSIAL USIM,2.84201297,101.78019226,
PMAL_PMAL,PMAL,PALM MALL,2.72060383,101.92205429,
PMAL_PMALR,PMALR,PALM MALL,2.72035199,101.92182362,
PMN_PMN,PMN,PEJABAT MARA SEREMBAN 1,2.71883021,101.95490599,
PMN_PMNR,PMNR,PEJABAT MARA SEREMBAN 1,2.71904990,101.95508301,
PMN_PMN1,PMN1,PEJABAT MARA SEREMBAN 1,2.71883021,101.95490599,
PMN_PMN1R,PMN1R,PEJABAT MARA SEREMBAN 1,2.71883021,101.95490599,
PMNS2_PMNS2,PMNS2,PEJABAT MARA SEREMBAN 2,2.71883021,101.95490599,
PMNS2_PMNS2R,PMNS2R,PEJABAT MARA SEREMBAN 2,2.71883021,101.95490599,
PP_PP,PP,PKN PAJAM,2.84575272,101.84731722,
PP_PPR,PPR,PKN PAJAM,2.84598847,101.84565425,
PPGDGG_PPGDGG,PPGDGG,PUSAT PERTANIAN GADONG,2.51026987,102.16651082,
PPGDGG_PPGDGGR,PPGDGGR,PUSAT PERTANIAN GADONG,2.51026987,102.16651082,
PPNS_PPNS,PPNS,PEJABAT PERHUTANAN,2.79794406,101.91998363,
PPNS_PPNSR,PPNSR,PEJABAT PERHUTANAN,2.79794406,101.91998362,
PPOOT_PPOOTR,PPOOTR,PUSAT PENJAGAAN ORANG-ORANG TUA,2.69898992,101.93488708,
PPOOT_PPOOT,PPOOT,PUSAT PENJAGAAN ORANG-ORANG TUA,2.69898992,101.93488708,
PPSNYN_PPSNYN,PPSNYN,PONDOK POLIS SENDAYAN,2.67452596,101.84839690,
PPSNYN_PPSNYNR,PPSNYNR,PONDOK POLIS SENDAYAN,2.67452596,101.84839690,
PPUS_PPUS,PPUS,PEJABAT POS SEREMBAN UTAMA,2.72942140,101.93762250,
PPUS_PPUSR,PPUSR,PEJABAT POS SEREMBAN UTAMA,2.72942140,101.93762250,
PPUS_POS,POS,PEJABAT POS SEREMBAN UTAMA,2.72942140,101.93762250,
PROTONJR_PROTONJR,PROTONJR,PROTON RAHANG,2.71069080,101.95234716,
PROTONJR_PROTONJRR,PROTONJRR,PROTON RAHANG,2.71069080,101.95234715,
PSRASBNJ_PSRA,PSRA,PASAR AWAM TAMAN SEREMBAN JAYA,2.67492955,101.97389200,
PSRASBNJ_PSRASBNJR,PSRASBNJR,PASAR AWAM TAMAN SEREMBAN JAYA,2.67492955,101.97389200,
PSRAWM_PSRAWM,PSRAWM,PASAR AWAM NILAI,2.81378227,101.80939078,
PSRAWM_PSRAWMR,PSRAWMR,PASAR AWAM NILAI,2.81378227,101.80939078,
PSRBMYDIN_PSRBMYDIN,PSRBMYDIN,PASARAYA BESAR MYDIN,2.69470479,101.90473392,
PSRBMYDIN_PSRBMYDINR,PSRBMYDINR,PASARAYA BESAR MYDIN,2.69470479,101.90473392,
PSRBN_PSRBN,PSRBN,PASAR BORONG NILAI3,2.85378000,101.79932666,
PSRBN_PSRBNR,PSRBNR,PASAR BORONG NILAI3,2.85378000,101.79932666,
PTNB_PTNB,PTNB,PENCAWANG TNB,2.80086866,101.75966783,
PTNB_PTNBR,PTNBR,PENCAWANG TNB,2.80086866,101.75966783,
PTNB_PCWGTNB,PCWGTNB,PENCAWANG TNB,2.72951147,101.78984898,
PTNB_PCWGTNBR,PCWGTNBR,PENCAWANG TNB,2.72951147,101.78984898,
PTNB_PT,PT,PENCAWANG TNB,2.72951147,101.78984898,
PTNI_PTNI,PTNI,POLITEKNIK NILAI,2.71896833,101.78736660,
PTNI_PTNIR,PTNIR,POLITEKNIK NILAI,2.72025554,101.79109812,
PTNI_POLINILAI,POLINILAI,POLITEKNIK NILAI,2.72208554,101.79387539,
PTNI_POLINILAIR,POLINILAIR,POLITEKNIK NILAI,2.72208554,101.79387539,
PTRN_PTRN,PTRN,TMN PUTRA NILAI,2.80550957,101.75669074,
PTRN_PTRNR,PTRNR,TMN PUTRA NILAI,2.80633470,101.75565541,
PTRN_TPN,TPN,TMN PUTRA NILAI,2.80550957,101.75669074,
PUU1_PUU1,PUU1,PINTU UTAMA USIM 1,2.84328277,101.78393662,
PUU1_PUU1R,PUU1R,PINTU UTAMA USIM 1,2.84328277,101.78393661,
PUU2_PUU2,PUU2,PINTU UTAMA USIM 2,2.84451507,101.78222001,
RPMFL_RPMFL,RPMFL,RUMAH PANGSA MANICKAVASAGAM/FLAT LOBAK,2.72939911,101.93079731,
RPMFL_RPMFLR,RPMFLR,RUMAH PANGSA MANICKAVASAGAM/FLAT LOBAK,2.72939911,101.93079731,
RPTDI_RPTDI,RPTDI,RUMAH PANGSA TUN DR ISMAIL,2.73589032,101.93236844,
RPTDI_RPTDIR,RPTDIR,RUMAH PANGSA TUN DR ISMAIL,2.73589032,101.93236844,
RRBT7_RRBT7,RRBT7,RUMAH RAKYAT BT 7,2.74000950,101.86361700,
RRBT7_RRBT7R,RRBT7R,RUMAH RAKYAT BT 7,2.74010815,101.86351776,
SEIKDG2_SEIKDG2,SEIKDG2,SRI KENDONG 2,2.49727358,102.18039930,
SEIKDG2_SEIKDG2R,SEIKDG2R,SRI KENDONG 2,2.49727358,102.18039929,
SHELLJLNZB_SHELLJLNZB,SHELLJLNZB,SHELL JALAN ZAABA,2.71689583,101.94570601,
SHELLJLNZB_SHELLJLNZBR,SHELLJLNZBR,SHELL JALAN ZAABA,2.71689583,101.94570600,
SHELLSE_SHELLSE,SHELLSE,SHELL TMN SEMARAK,2.81525035,101.81317806,
SHELLSE_SHELLSER,SHELLSER,SHELL TMN SEMARAK,2.81525035,101.81317806,
SIAPRTMENT_SIAPRTMENTR,SIAPRTMENTR,SUTERA INDAH APARTMENT 1,2.81829366,101.79264843,
SIAPRTMENT_SIAPRTMENT,SIAPRTMENT,SUTERA INDAH APARTMENT 1,2.81829366,101.79264843,
SIP2_SIP2,SIP2,SUTERA INDAH APARTMENT 2,2.81829366,101.79264843,
SJKC_SJKC,SJKC,SJKC KG PARIT TINGGI,2.66570223,101.87460581,
SJKC_SJKCR,SJKCR,SJKC KG PARIT TINGGI,2.66570223,101.87460581,
SJKCBT8_SJKCBT8,SJKCBT8,SJK CINA KG BARU BATU 8,2.74351065,101.85641527,
SJKCBT8_SJKCBT8R,SJKCBT8R,SJK CINA KG BARU BATU 8,2.74351065,101.85641527,
SJKGKNDK_SJKGKNDK,SJKGKNDK,SIMPANG JALAN KG KONDOK 2,2.79103868,101.79635735,
SJKGKNDK_SJKGKNDKR,SJKGKNDKR,SIMPANG JALAN KG KONDOK 2,2.79103868,101.79635735,
SJKTC_SJKTC,SJKTC,SJKT LADANG CHEMBONG,2.60897850,102.06671119,
SJKTC_SJKTCR,SJKTCR,SJKT LADANG CHEMBONG,2.60854443,102.06704915,
SJKTC_ST,ST,SJKT LADANG CHEMBONG,2.60854443,102.06704915,
SJKTC_STR,STR,SJKT LADANG CHEMBONG,2.60854443,102.06704915,
SJKTLDGK_SJKTLDGK,SJKTLDGK,SJK TAMIL LADANG KIRBY,2.74428760,101.84481740,
SJKTLDGK_SJKTLDGKR,SJKTLDGKR,SJK TAMIL LADANG KIRBY,2.74428760,101.84481739,
SJKTLOBAK_SJKTLOBAK,SJKTLOBAK,SJKT LOBAK,2.73101328,101.93154537,
SJKTLOBAK_SJKTLOBAKR,SJKTLOBAKR,SJKT LOBAK,2.73101328,101.93154537,
SJKTTMPN_SJKTTMPN,SJKTTMPN,SJKT TAMPIN,2.47268477,102.22857311,
SJKTTMPN_SJKTTMPNR,SJKTTMPNR,SJKT TAMPIN,2.47268477,102.22857311,
SJKTTS_SJKTTS,SJKTTS,SJKT TUN SAMBANTH,2.84374890,101.84991896,
SJKTTS_SJKTTSR,SJKTTSR,SJKT TUN SAMBANTH,2.84374890,101.84991896,
SJLNT1_SJLNT1,SJLNT1,SHELL JALAN TEMIANG 1,2.73728969,101.93842649,
SJLNT1_SJLNT1R,SJLNT1R,SHELL JALAN TEMIANG 1,2.73728969,101.93842649,
SJT2_SJT2,SJT2,SHELL JALAN TEMIANG 2,2.73728969,101.93842649,
SJT2_SJT2R,SJT2R,SHELL JALAN TEMIANG 2,2.73728969,101.93842649,
SKAALSOFA_SKAALSOFA,SKAALSOFA,SK AGAMA AL-SOFA,2.53750540,102.14204639,
SKAALSOFA_SKAALSOFAR,SKAALSOFAR,SK AGAMA AL-SOFA,2.53750540,102.14204639,
SKCGKAU_SKCGKAU,SKCGKAU,SK CHENGKAU,2.54366306,102.13548839,
SKCGKAU_SKCGKAUR,SKCGKAUR,SK CHENGKAU,2.54366306,102.13548839,
SKCGKAU_SKC,SKC,SK CHENGKAU,2.54366306,102.13548839,
SKCGKAU_SKCR,SKCR,SK CHENGKAU,2.54366306,102.13548839,
SKCM_SKCM,SKCM,SEK KEB CINA MANTIN,2.82148371,101.89832147,
SKCM_SKCMR,SKCMR,SEK KEB CINA MANTIN,2.82148371,101.89832147,
SKDSBDR_SKDSBDR,SKDSBDR,SK DATO SHAH BANDAR,2.78379403,101.80033028,
SKDSBDR_SKDSBDRR,SKDSBDRR,SK DATO SHAH BANDAR,2.78379403,101.80033028,
SKF_SKF,SKF,SKF,2.81842225,101.80630088,
SKF_SKFR,SKFR,SKF,2.81842225,101.80634379,
SKJBARU_SKJBARU,SKJBARU,SEK KEB JIMAH BARU,2.66086188,101.86674714,
SKJBARU_SKJBARUR,SKJBARUR,SEK KEB JIMAH BARU,2.66086188,101.86674714,
SKKOTA_SKKR,SKKR,SK KOTA,2.51424109,102.16244995,
SKKOTA_SKKOTA,SKKOTA,SK KOTA,2.51424109,102.16244996,
SKKOTA_SKKOTAR,SKKOTAR,SK KOTA,2.51424109,102.16244995,
SKKOTA_SKK,SKK,SK KOTA,2.51424109,102.16244995,
SKM_SKM,SKM,SEK KEB MANTIN,2.82660914,101.88350022,
SKM_SKMR,SKMR,SEK KEB MANTIN,2.82660914,101.88350021,
SKM_SEKKMTN,SEKKMTN,SEK KEB MANTIN,2.82660914,101.88350021,
SKSK_SKSK,SKSK,SK SERI KELANA 1,2.72471905,101.95468605,
SKSK_SKSKR,SKSKR,SK SERI KELANA 1,2.72517451,101.95470750,
SKSKLNA_SKSKLNA,SKSKLNA,SK SERI KELANA 2,2.72471905,101.95466459,
SKSKLNA_SKSKLNAR,SKSKLNAR,SK SERI KELANA 2,2.72471905,101.95466458,
SKSNAMA_SKSNAMA,SKSNAMA,SK SALAK NAMA,2.57852374,102.11989939,
SKSNAMA_SKSNAMAR,SKSNAMAR,SK SALAK NAMA,2.57852374,102.11989939,
SKST_SKST,SKST,SK SIKAMAT,2.75396995,101.96570992,
SKST_SKST2,SKST2,SK SIKAMAT,2.75396995,101.96570992,
SKST_506,506,SK SIKAMAT,2.75396995,101.96570992,
SKST_506R,506R,SK SIKAMAT,2.75396995,101.96570992,
SKTGKZNN_SKTGKZNN,SKTGKZNN,SK TENGKU ZAINUN,2.47383170,102.22619170,
SKTGKZNN_SKTGKZNNR,SKTGKZNNR,SK TENGKU ZAINUN,2.47383170,102.22619170,
SKTMPIN_SKTMPIN,SKTMPIN,SK TUNKU BESAR TAMPIN,2.47388528,102.22607732,
SKTMPIN_SKTMPINR,SKTMPINR,SK TUNKU BESAR TAMPIN,2.47388528,102.22607731,
SKTMPIN_SKBT,SKBT,SK TUNKU BESAR TAMPIN,2.47417871,102.22272992,
SKTMPIN_SKBTR,SKBTR,SK TUNKU BESAR TAMPIN,2.47417871,102.22272992,
SKTS_SKTS,SKTS,SEK KEB TMN SEMARAK,2.82046362,101.81154191,
SKTS_SKTSR,SKTSR,SEK KEB TMN SEMARAK,2.82046362,101.81154191,
SKTW_SKTW,SKTW,SPG KOTA WARISAN,2.80510236,101.69605672,
SKTW_SKTWR,SKTWR,SPG KOTA WARISAN,2.80510236,101.69605672,
SKWAWA_SKWAWA,SKWAWA,SK WAWASAN SEREMBAN2,2.67976097,101.90297917,
SKWAWA_SKWAWAR,SKWAWAR,SK WAWASAN SEREMBAN2,2.67976097,101.90297917,
SKWSBN22_SKWSBN22,SKWSBN22,SK WAWASAN SEREMBAN 2 2,2.68076545,101.90354941,
SKWSBN22_SKWSBN22R,SKWSBN22R,SK WAWASAN SEREMBAN 2 2,2.68075474,101.90355542,
SKWWSBN2_SKWWSBN2,SKWWSBN2,SK WAWASAN SEREMBAN 2,2.67912874,101.90319359,
SKWWSBN2_SKWWSBN2R,SKWWSBN2R,SK WAWASAN SEREMBAN 2,2.67921624,101.90320673,
SMANILAI_SMANILAI,SMANILAI,SMA NILAI,2.79898657,101.79146713,
SMANILAI_SMANILAIR,SMANILAIR,SMA NILAI,2.79922227,101.79148672,
SMAPL_SMAPL,SMAPL,SMA PERSEKUTUAN LABU,2.74097619,101.86117351,
SMAPL_SMAPLR,SMAPLR,SMA PERSEKUTUAN LABU,2.74097619,101.86117351,
SMARMBU_SMARMBU,SMARMBU,SM AGAMA REMBAU,2.59083327,102.09077060,
SMARMBU_SMARMBUR,SMARMBUR,SM AGAMA REMBAU,2.59083327,102.09077060,
SMDMR1_SMDMR1,SMDMR1,SMK DATO HAJI MOHD REDZA2,2.73433726,101.95939064,
SMDMR1_SMDMR1R,SMDMR1R,SMK DATO HAJI MOHD REDZA2,2.73433726,101.95939064,
SMDR_SMDR,SMDR,SMK DATO HAJI MOHD REDHA1,2.73419794,101.95946038,
SMDR_SMDRR,SMDRR,SMK DATO HAJI MOHD REDHA1,2.73447122,101.95954621,
SMJKCW2_SMJKCW2,SMJKCW2,SEK MEN KEB CHAN WA2,2.74017780,101.93907022,
SMKBBSDYN_SMKBBSDYN,SMKBBSDYN,SMK BANDAR BARU SENDAYAN,2.66352512,101.88351631,
SMKBBSDYN_SMKBBSDYNR,SMKBBSDYNR,SMK BANDAR BARU SENDAYAN,2.66352512,101.88351631,
SMKBKTKPG_SMKBKTKPG,SMKBKTKPG,SMK BUKIT KEPAYANG,2.68062347,101.90565532,
SMKBKTKPG_SMKBKTKPGR,SMKBKTKPGR,SMK BUKIT KEPAYANG,2.68054961,101.90636165,
SMKCW1_SMKCW1,SMKCW1,SEK MEN KEB CHAN WAH1,2.74270666,101.93917000,
SMKCW1_SMKCW11,SMKCW11,SEK MEN KEB CHAN WAH1,2.74017780,101.93907022,
SMKCW1_SMKCW11R,SMKCW11R,SEK MEN KEB CHAN WAH1,2.74017780,101.93907022,
SMKDSR_SDRR,SDRR,SMK DATO SEDIA RAJA,2.59488998,102.07679092,
SMKDSR_SMKDSR,SMKDSR,SMK DATO SEDIA RAJA,2.59488998,102.07679093,
SMKDSR_SMKDSRR,SMKDSRR,SMK DATO SEDIA RAJA,2.59488998,102.07679092,
SMKDSR_SDR,SDR,SMK DATO SEDIA RAJA,2.59488998,102.07679092,
SMKDUA_SMKDUA,SMKDUA,SK DATO HAJI ADNAN,2.52274084,102.15439796,
SMKDUA_SMKDUAR,SMKDUAR,SK DATO HAJI ADNAN,2.52274084,102.15439796,
SMKSBNJYA_SMKSJ,SMKSJ,SMK SEREMBAN JAYA,2.67949773,101.96972787,
SMKSBNJYA_SMKSBNJYAR,SMKSBNJYAR,SMK SEREMBAN JAYA,2.67949773,101.96972787,
SMSD_SMSD,SMSD,SMK SENDAYAN,2.67156341,101.84583376,
SMSD_SMSDR,SMSDR,SMK SENDAYAN,2.67156341,101.84583376,
SMSS_SMSS,SMSS,SMK SERI SEPANG,2.81108170,101.74042518,
SMSS_SMSSR,SMSSR,SMK SERI SEPANG,2.81108170,101.74042518,
SMTS_SMTS,SMTS,SEK MEN TMN SEMARAK,2.82179238,101.81554914,
SMTS_SMTSR,SMTSR,SEK MEN TMN SEMARAK,2.82179238,101.81554913,
SMTS_SMTSMR,SMTSMR,SEK MEN TMN SEMARAK,2.82179238,101.81554914,
SMTS_SMTSMRR,SMTSMRR,SEK MEN TMN SEMARAK,2.82179238,101.81554914,
SPGEKA_SPGEKA,SPGEKA,SPG TMN EKA MATAHARI,2.70191379,101.79793986,
SPGEKA_SPGEKAR,SPGEKAR,SPG TMN EKA MATAHARI,2.70191379,101.79793986,
SPGEMPAT_SPGEMPAT,SPGEMPAT,SIMPANG EMPAT,2.49417053,102.18626261,
SPGEMPAT_SPGEMPATR,SPGEMPATR,SIMPANG EMPAT,2.49417053,102.18626260,
SPGGDG_SPGGDG,SPGGDG,SIMPANG GADONG,2.74858555,101.82502644,
SPGGDG_SPGGDGR,SPGGDGR,SIMPANG GADONG,2.74858555,101.82502644,
SPGJKGKDK4_SPGJKGKDK4R,SPGJKGKDK4R,SIMPANG JALAN KG KONDOK  4,2.79312373,101.79566225,
SPGJKGKDK4_SPGJKGKDK4,SPGJKGKDK4,SIMPANG JALAN KG KONDOK  4,2.79312373,101.79566225,
SPGKGJMHLM_SPGKGJMHLM,SPGKGJMHLM,SPG KG JIMAH LAMA,2.66766513,101.85318820,
SPGKGJMHLM_SPGKGJMHLMR,SPGKGJMHLMR,SPG KG JIMAH LAMA,2.66766513,101.85318820,
SPGKGKTA_SPGKGKTA,SPGKGKTA,SIMPANG KAMPUNG KOTA PULAU,2.51843470,102.15870559,
SPGKGKTA_SPGKGKTAR,SPGKGKTAR,SIMPANG KAMPUNG KOTA PULAU,2.51843470,102.15870559,
SPGKGPSR_SPGKGPSR,SPGKGPSR,SIMPANG KAMPUNG PASIR KG DATO MANSOR,2.70100629,101.93960313,
SPGKGPSR_SPGKGPSRR,SPGKGPSRR,SIMPANG KAMPUNG PASIR KG DATO MANSOR,2.70100629,101.93960312,
SPGKGPSR_SKPSR,SKPSR,SIMPANG KAMPUNG PASIR KG DATO MANSOR,2.70100629,101.93960313,
SPGKGPSR_SKPSRR,SKPSRR,SIMPANG KAMPUNG PASIR KG DATO MANSOR,2.70100629,101.93960313,
SPGLBJ_SPGLBJ,SPGLBJ,SPG LBJ,2.72116849,101.78763051,
SPGLBJ_SPGLBJR,SPGLBJR,SPG LBJ,2.72116849,101.78763051,
SPGMYDIN_SPGMYDIN,SPGMYDIN,SPG MYDIN SEREMBAN,2.69414614,101.90571375,
SPGMYDIN_SPGMYDINR,SPGMYDINR,SPG MYDIN SEREMBAN,2.69414614,101.90571375,
SPGPAV_SPGPAV,SPGPAV,SIMPANG PARK AVENUE,2.68360371,101.90180361,
SPGPAV_SPGPAVR,SPGPAVR,SIMPANG PARK AVENUE,2.68360371,101.90180361,
SPGTMNAST_SPGTMNAST,SPGTMNAST,SPG TMN AST,2.72365810,101.92737043,
SPGTMNAST_SPGTMNASTR,SPGTMNASTR,SPG TMN AST,2.72365810,101.92737042,
SRIKDG_SRIKDG,SRIKDG,SRI KENDONG,2.49918150,102.17663348,
SRIKDG_SRIKDGR,SRIKDGR,SRI KENDONG,2.49918150,102.17663347,
STDN1_STDN1,STDN1,SIMPANG TAMAN DUSUN NYIOR 1,2.71502575,101.95236325,
STDN1_STDN1R,STDN1R,SIMPANG TAMAN DUSUN NYIOR 1,2.71502575,101.95236325,
STDN2_STDN2,STDN2,SIMPANG TAMAN DUSUN NYIOR 2,2.71502575,101.95236325,
STDN2_STDN2R,STDN2R,SIMPANG TAMAN DUSUN NYIOR 2,2.71502575,101.95236325,
STN1_STN1,STN1,STADIUM TERTUTUP NILAI 1,2.83991310,101.78612470,
STN1_STN1R,STN1R,STADIUM TERTUTUP NILAI 1,2.83991310,101.78612470,
STN2_STN2,STN2,STADIUM TERTUTUP NILAI 2,2.84153613,101.78562105,
SURTAQWA_SURTAQWA,SURTAQWA,SURAU AT TAQWA,2.68972491,101.90571846,
SURTAQWA_SURTAQWAR,SURTAQWAR,SURAU AT TAQWA,2.68933153,101.90541040,
SWGLINK_SL,SL,SENAWANG LINK,2.66212116,102.00554072,
SWGLINK_SLR,SLR,SENAWANG LINK,2.66212116,102.00554072,
SWGLINK_SWGLINK,SWGLINK,SENAWANG LINK,2.66212116,102.00554073,
SWGLINK_SWGLINKR,SWGLINKR,SENAWANG LINK,2.66212116,102.00554072,
SWGLINK_SL1,SL1,SENAWANG LINK,2.66212116,102.00554072,
SZVR_SZVRR,SZVRR,STARZ VALLEY RESIDENCE,2.81105256,101.75666504,
SZVR_SZVR,SZVR,STARZ VALLEY RESIDENCE,2.81105256,101.75666504,
T1_T1,T1,TERMINAL ONE,2.72153619,101.93721414,
T1_T1R,T1R,TERMINAL ONE,2.72152011,101.93715513,
T1_T54,T54,TERMINAL ONE,2.72153619,101.93721414,
T1_T51,T51,TERMINAL ONE,2.72153619,101.93721414,
T1_T51R,T51R,TERMINAL ONE,2.72152011,101.93715513,
T1_505R,505R,TERMINAL ONE,2.72152011,101.93715513,
T1_T10,T10,TERMINAL ONE,2.72153619,101.93721414,
T1_F508,F508,TERMINAL ONE,2.72153619,101.93721414,
T1_T11,T11,TERMINAL ONE,2.72153619,101.93721414,
T1_T54R,T54R,TERMINAL ONE,2.72152011,101.93715513,
T1_T60,T60,TERMINAL ONE,2.72152011,101.93715513,
T1_T60R,T60R,TERMINAL ONE,2.72152011,101.93715513,
T1_53,53,TERMINAL ONE,2.72152011,101.93715513,
T1_53R,53R,TERMINAL ONE,2.72152011,101.93715513,
T1_505,505,TERMINAL ONE,2.72152011,101.93715513,
TAFE_TAFE,TAFE,KOLEJ TAFE,2.75386814,101.96735680,
TAFE_TAFER,TAFER,KOLEJ TAFE,2.75386814,101.96735680,
TAFE_506,506,KOLEJ TAFE,2.75386814,101.96735680,
TAFE_506R,506R,KOLEJ TAFE,2.75386814,101.96735680,
TAP_TAP,TAP,TMN ANGGERIK PAJAM,2.84110750,101.85372770,
TAP_TAPR,TAPR,TMN ANGGERIK PAJAM,2.84110750,101.85372769,
TAS_TAS,TAS,TMN ASOKA,2.81580758,101.90739870,
TAS_TASR,TASR,TMN ASOKA,2.81580758,101.90739870,
TAS_TMNAS,TMNAS,TMN ASOKA,2.81580758,101.90739870,
TAS_TMNASR,TMNASR,TMN ASOKA,2.81580758,101.90739870,
TAST_TASTR,TASTR,TMN AST,2.72367418,101.92706466,
TAST_TASTR503,TASTR503,TMN AST,2.72367418,101.92706466,
TAST_TASTR503R,TASTR503R,TMN AST,2.72367418,101.92706466,
TAST_52R,52R,TMN AST,2.72404390,101.92744553,
TAST_TAST,TAST,TMN AST,2.72404390,101.92744553,
TBDT1_TBDT1,TBDT1,TAMAN BUKIT DESA TEMIANG 1,2.76291279,101.93309963,
